-0.299700 0.500000 1.000000e+00 -1.179551e-59 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.299100 0.500000 1.000000e+00 3.333862e-58 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.298500 0.500000 1.000000e+00 4.751663e-58 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.297900 0.500000 1.000000e+00 -5.692845e-57 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.297300 0.500000 1.000000e+00 -1.104143e-56 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.296700 0.500000 1.000000e+00 9.305030e-56 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.296100 0.500000 1.000000e+00 1.458489e-55 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.295500 0.500000 1.000000e+00 -1.717505e-54 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.294900 0.500000 1.000000e+00 2.398373e-55 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.294300 0.500000 1.000000e+00 4.217790e-53 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.293700 0.500000 1.000000e+00 -7.802822e-53 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.293100 0.500000 1.000000e+00 -1.267347e-51 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.292500 0.500000 1.000000e+00 2.604724e-51 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.291900 0.500000 1.000000e+00 3.872980e-50 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.291300 0.500000 1.000000e+00 -5.245021e-50 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
-0.290700 0.500000 1.000000e+00 -1.099889e-48 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 
