-0.299700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 6.100000e+18 
-0.299100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 9.100000e+18 
-0.298500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.210000e+19 
-0.297900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.510000e+19 
-0.297300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.810000e+19 
-0.296700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 2.110000e+19 
-0.296100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 2.410000e+19 
-0.295500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 2.710000e+19 
-0.294900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 3.010000e+19 
-0.294300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 3.310000e+19 
-0.293700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 3.610000e+19 
-0.293100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 3.910000e+19 
-0.292500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 4.210000e+19 
-0.291900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 4.510000e+19 
-0.291300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 4.810000e+19 
-0.290700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 5.110000e+19 
-0.290100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 5.410000e+19 
-0.289500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 5.710000e+19 
-0.288900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 6.010000e+19 
-0.288300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 6.310000e+19 
-0.287700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 6.610000e+19 
-0.287100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 6.910000e+19 
-0.286500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 7.210000e+19 
-0.285900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 7.510000e+19 
-0.285300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 7.810000e+19 
-0.284700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 8.110000e+19 
-0.284100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 8.410000e+19 
-0.283500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 8.710000e+19 
-0.282900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 9.010000e+19 
-0.282300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 9.310000e+19 
-0.281700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 9.610000e+19 
-0.281100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 9.910000e+19 
-0.280500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.021000e+20 
-0.279900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.051000e+20 
-0.279300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.081000e+20 
-0.278700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.111000e+20 
-0.278100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.141000e+20 
-0.277500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.171000e+20 
-0.276900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.201000e+20 
-0.276300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.231000e+20 
-0.275700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.261000e+20 
-0.275100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.291000e+20 
-0.274500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.321000e+20 
-0.273900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.351000e+20 
-0.273300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.381000e+20 
-0.272700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.411000e+20 
-0.272100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.441000e+20 
-0.271500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.471000e+20 
-0.270900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.501000e+20 
-0.270300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.531000e+20 
-0.269700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.561000e+20 
-0.269100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.591000e+20 
-0.268500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.621000e+20 
-0.267900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.651000e+20 
-0.267300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.681000e+20 
-0.266700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.711000e+20 
-0.266100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.741000e+20 
-0.265500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.771000e+20 
-0.264900 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.801000e+20 
-0.264300 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.831000e+20 
-0.263700 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.861000e+20 
-0.263100 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.891000e+20 
-0.262500 0.500000 1.000000e+00 0.000000e+00 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00 1.921000e+20 
